StationCode,County,COMID,CALWNUM,PSARegion,PSA9c_1987,PSA6c,PSA9c,PSA10c,Eco_III_1987,Eco_III_2010,New_Lat,New_Long,ELEV_RANGE,BDH_AVE,PPT_00_09,LPREM_mean,KFCT_AVE,TEMP_00_09,P_MEAN,N_MEAN,PRMH_AVE,AREA_SQKM,SITE_ELEV,MgO_Mean,S_Mean,SumAve_P,CaO_Mean,FlowStatus,Ag_2000_1K,Ag_2000_5K,Ag_2000_WS,CODE_21_2000_1K,CODE_21_2000_5K,CODE_21_2000_WS,URBAN_2000_1K,URBAN_2000_5K,URBAN_2000_WS,RoadDens_1K,RoadDens_5K,RoadDens_WS,PAVED_INT_1K,PAVED_INT_5K,PAVED_INT_WS,PerManMade_WS,InvDamDist,MINES_5K,MINES_WS,GravelMineDensL_R5K,MaxOfCOND,MaxOfW1_HALL,BPJ_Nonref,Active,UCS_Mean,AtmCa,AtmMg,AtmSO4,MINP_WS,MEANP_WS,TMAX_WS,XWD_WS,MAXWD_WS,LST32AVE,PCT_CENOZ,PCT_NOSED,PCT_QUART,PCT_SEDIM,PCT_VOLCNC,MAFLOWU,MAX_ELEV,NHD_SO,FinalCaty5,final_wgt5,LogWSA,Invasives,W1_Hall_screening,CondQR01,CondQR50,CondQR99,CondQR99c,SiteStatus,W1Hall.PF,Cond.PF,Ag.PF,Urb.PF,AgUrb.PF,Cd21.PF,RoadDens.PF,Intersections.PF,Dams.PF,ManMade.PF,Mines.PF,RegionalStrata,DevelopmentSet,SiteSet,Log_P_MEAN,Log_N_MEAN,SiteWgt,Survey,BioticGroup,E,Enull,BC.null,GroupGroup,CaO_Mean.r,MgO_Mean.r,S_Mean.r,UCS_Mean.r,LPREM_mean.r,MINP_WS.r,MEANP_WS.r,SumAve_P.r,TMAX_WS.r,XWD_WS.r,MAXWD_WS.r,LST32AVE.r,BDH_AVE.r,KFCT_AVE.r,PRMH_AVE.r,ELEV_RANGE.r,MAX_ELEV.r,Log_N_MEAN.r,Log_P_MEAN.r,PCT_CENOZ.r,PCT_NOSED.r,PCT_QUART.r,PCT_SEDIM.r,PCT_VOLCNC.r,PPT_00_09.r,TEMP_00_09.r,LogWSA.r,CondQR50.r,Nat.PC1,Nat.PC2,Nat.PC3,Nat.PC4,Nat.PC5,Nat.PC6,Nat.PC7,Nat.PC8,Nat.PC9,Nat.PC10,Nat.PC11,Nat.PC12,Nat.PC13,Nat.PC14,Nat.PC15,Nat.PC16,Nat.PC17,Nat.PC18,Nat.PC19,Nat.PC20,Nat.PC21,Nat.PC22,Nat.PC23,Nat.PC24,Nat.PC25,Nat.PC26,Nat.PC27,Nat.PC28
R5BIO-221,Fresno,17118243,6540.400302,West_Sierra,SNws,SN,SNws,SNws,5,5,37.41317728,-118.9079622,1701.409912,1.4029,100004,-1.6997,0.1022,1030.099976,0.1721,0.0094,13.9431,109.334938,2469.590088,1.8212,0.0263,2701.7891,3.9438,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,152.2107,0.0492,0.0125,0.215,4.3459,1121.616,170.797,88.6024,13.1246,198.0178,0,100,0,0,0,75.07906,4171,3,NA,NA,2.038758963,Not detected,0,7,20,121,121,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Calibration,RefCal,-0.763966853,-2.026410377,NA,NA,2,11.49399592,10.67230444,0.2791982,Groups 1 to 3,-0.767307269,-0.552139189,-0.066708869,17.91064814,-0.270677614,-7.312768298,45.81691882,-1455.784501,-41.55840518,10.27292607,1.923500503,13.99853938,0.029992786,-0.020705031,2.65635102,751.4821519,751.4868114,-0.378890207,-0.02635658,-2.77072672,28.08348139,0.375041547,-5.380277879,-22.48747254,20015.86588,-261.6334228,0.931151171,-64.68433842,-2.044246524,1.188544,-0.395838544,0.841750313,0.51596803,0.097678012,0.1854603,0.971978958,-3.450828945,0.464255457,0.30081706,-0.710557763,-0.623366108,1.216828039,0.071219951,-0.293170249,0.458195424,0.880204811,-0.282190763,-0.496052048,0.348939499,-0.042039481,-0.503982521,0.366436481,0.218339637,-0.145130235,-0.015199441,2.06E-05
R5BIO-225,Tulare,14922771,7553.420103,West_Sierra,SNws,SN,SNws,SNws,5,5,36.3498534,-118.7507626,2217.51001,1.5305,86793.29688,-1.6624,0.1446,1655.199951,0.1673,0.0108,9.5469,78.251394,1254.48999,1.8243,0.0274,1708.3,3.8013,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,150.8517,0.0565,0.0158,0.2448,2.7053,1016.2443,216.3263,64.4024,10.7805,145.6583,0,100,0,0,0,28.24923,3472,3,NA,NA,1.893492083,Not detected,0,8.610625,47,250,250,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Calibration,RefCal,-0.776244546,-1.966174306,NA,NA,5,15.32073135,10.67230444,0.398492643,Groups 4 to 7,-1.267920113,-0.752655151,-0.120059271,33.34723954,-0.544811691,-3.731407435,183.1975334,-1065.256652,-52.81930304,3.993484524,1.713554696,18.92069536,0.070900953,-0.038330757,2.042416811,1062.624686,1062.625182,-0.538879481,-0.005934763,-18.85503524,45.18086415,-6.454549067,-20.29886779,-19.18148307,26683.32392,-251.0178976,0.227938183,-199.2600859,-3.409485975,1.148667501,-0.716034975,0.686735403,0.466654506,-0.490524419,0.248142286,0.65524323,-2.97283487,0.315624968,0.513308804,-0.310240948,-0.824978925,-0.072845604,-0.162507234,-0.462742282,0.130617258,0.419373605,-0.946702607,-0.000964765,0.516594861,0.638271699,-0.423004273,0.06552449,-0.145555727,0.200424049,-0.013183451,8.72E-07
R5BIO-226,Tulare,14918241,7553.430203,West_Sierra,SNws,SN,SNws,SNws,5,5,36.51988232,-118.76061,2962.130005,1.5079,78155.10156,-1.6623,0.16,1895.900024,0.1708,0.0102,8.5437,228.264474,869.8699951,1.9179,0.0265,2485.4324,3.996,Perennial,0,0,0,0,0,0,0,0,0,1.294553265,0.165336957,0.019135036,0,1,1,0,0,0,0,0,NA,NA,FALSE,FALSE,152.8071,0.0555,0.0151,0.2389,4.1155,1057.9392,218.3538,66.1329,10.6559,142.8581,0,100,0,0,0,83.18314,3832,4,NA,NA,2.358438325,Not detected,0,9.137222222,43,249,249,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Other,Other,-0.767257937,-1.990974258,NA,NA,NA,11.13770161,10.67230444,0.346467391,NA,-0.97752025,-0.67017029,-0.075791318,38.35301263,-0.674851157,-1.351268428,280.7045427,-212.7147545,-71.39907831,8.392994994,2.023831488,28.18697002,0.034025137,-0.038405301,2.281671897,1682.494469,1682.4927,-0.640406572,-0.012818318,-19.43547546,50.89970148,-9.2440198,-18.6551319,-24.26492866,23678.84575,-211.1309901,0.440342319,-221.9590863,-4.512903209,2.00432575,0.308217633,0.384984741,0.999283305,-1.000623536,0.115714171,0.706237001,-2.853348487,0.18977403,0.727011332,-0.322277666,-0.480445839,-0.622735568,-0.711013654,-0.289240005,-0.199443151,0.436327917,-0.796303958,0.111884926,0.620469226,0.6071004,-0.525835238,-0.047581871,-0.175218417,0.159720012,-0.00412172,-7.77E-06
R5BIO-227,Tulare,14917763,7553.410405,West_Sierra,SNws,SN,SNws,SNws,5,5,36.61141529,-118.6998413,1311.73999,1.4043,98502.89844,-1.7244,0.1027,1087.400024,0.1706,0.0094,14.2045,22.276744,2180.26001,1.7839,0.0261,2784.7139,3.8875,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,152.7083,0.0545,0.0148,0.2358,7.8889,1377.5625,165.6667,62.4,10.0154,151.5211,0,100,0,0,0,8.94508,3492,2,NA,NA,1.347851714,Not detected,0,7,29,187,187,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Calibration,RefCal,-0.767766479,-2.026410377,NA,NA,7,14.61385549,10.67230444,0.287694788,Groups 4 to 7,-1.082889947,-0.629639971,-0.13245785,24.03514171,-0.330546436,-1.891119452,394.2909406,-711.9220841,-58.73485848,-8.125728494,-0.335753197,-13.37721482,-0.003113575,-0.037875744,3.727089999,354.0179129,354.0223113,-0.427764301,-0.002170493,-10.69778545,30.82243836,-0.997488293,-13.13695177,-16.371423,25394.32721,-355.7645335,0.162020177,-125.9817176,-2.083546566,-0.005741002,-0.563020697,1.511289702,0.323174027,-1.141469481,0.142416121,0.088196737,-2.682604683,0.580962252,0.479512477,1.430716506,-0.784258437,-0.237749536,0.821731433,-0.620372437,-0.418257255,0.144829009,-0.163992938,0.040345766,0.239586432,-0.177534107,-0.136315967,-0.513607429,0.076712052,0.264027683,-0.01529848,1.36E-05
R5BIO-228,Fresno,22058885,7552.342202,West_Sierra,SNws,SN,SNws,SNws,5,5,36.78942108,-118.5510429,2703.430054,1.3896,86077.70313,-1.6332,0.1042,1418.400024,0.1664,0.0237,13.6718,350.91466,1561.569946,1.9493,0.0317,2988.8801,4.1836,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,0,FALSE,TRUE,152.6892,0.0565,0.0141,0.2348,5.9362,928.4782,160.0024,67.1066,10.2077,184.9166,0,100,0,0,0,176.03768,4265,5,NA,NA,2.545201512,Not detected,0,8.20362963,36,249,249,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Validation,RefVal,-0.778585762,-1.625068446,NA,NA,NA,11.89600635,10.67230444,0.213539724,NA,-0.596586587,-0.396736828,-0.044303249,28.15615087,-0.435780479,-2.30562508,56.22764729,-406.728031,-99.03568803,1.851363028,0.718778047,39.00191368,-0.042693027,-0.061296705,5.123346499,1521.891998,1521.892502,-0.154352919,-0.045416069,-11.34404432,38.51888363,-5.981884506,-7.806861011,-25.28451808,24227.06144,-363.8623857,0.927572878,-150.395069,-3.719033458,2.919288178,0.795472641,1.129392941,1.187532422,-1.914023797,0.025907652,0.629588507,-3.523780951,0.33696546,-0.056338862,0.825727782,-0.841549891,-0.133058286,-0.587405185,-1.01166011,0.358106678,0.920218249,-0.655230562,-0.229987923,0.458629417,0.071973579,-0.203642157,0.559722775,0.01210404,0.152312977,-0.02383262,2.32E-06
R5BIO-230,Tuolumne,17081735,6536.700103,West_Sierra,SNws,SN,SNws,SNws,5,5,37.88272443,-119.7946137,1170.800049,1.4549,110471,-1.5732,0.1267,1629.800049,0.1565,0.1949,11.7809,91.623363,1775.199951,1.5291,0.0248,2600.9089,3.1475,Perennial,0,0,0,0,0,0.4764,0,0,0,0,0,0.211208609,0,0,6,0,0,0,0,0,NA,NA,FALSE,TRUE,120.7738,0.0369,0.0103,0.1886,4.8793,1319.6471,237.7155,76.311,12.1908,141.2615,0,100,0,0,0,43.39466,2946,2,NA,NA,1.962006228,Not detected,0,7,35,160,160,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Calibration,RefCal,-0.805208242,-0.710165879,NA,NA,2,13.01588746,10.67230444,0.290038863,Groups 1 to 3,-1.742907978,-1.375844567,-0.086629207,-2.133502208,-0.427788718,-4.412253558,242.1473939,-1045.899685,-1.697472558,-0.440484016,1.047641671,-14.22543181,0.057309176,-0.026532035,3.090226253,167.1674062,167.1700429,0.828885804,-0.039075142,-8.67332542,46.51033095,-1.452233218,-21.89575301,-23.15457211,28967.61415,69.1261524,0.594989891,-99.51743582,-1.309977013,0.714447047,-1.293436229,1.30434728,0.403208793,1.72071221,0.693042302,0.503946289,-1.044573052,1.664137432,-0.458394467,-0.001230274,-0.396619658,0.31664121,0.513238452,-0.10028379,0.096068886,0.117014213,0.504840894,0.521389593,0.32743482,-0.261507901,0.725099893,0.068602256,-0.227638838,0.129927477,-0.020503473,1.76E-06
R5BIO-231,Mariposa,21610453,6537.400205,West_Sierra,SNws,SN,SNws,SNws,5,5,37.53798272,-119.6168397,2250,1.5176,97416.89844,-1.6458,0.158966667,1701.400024,0.167333333,0.0531,13.0606,180.7487361,1291.530029,1.803966667,0.026666667,1458.204933,3.790066667,Perennial,0,0,0,0,0,0,0,0,0,0,0.028002468,0.07005758,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,145.3662333,0.0377,0.0377,0.1915,2.0519,1227.956033,262.6180667,71.07093333,10.98576667,145.9189,0,100,0,0,0,114.17424,3542,3,NA,NA,2.257075269,Not detected,0,8.886363636,56,394,394,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Calibration,RefCal,-0.776158077,-1.274823699,NA,NA,5,13.9841972,10.67230444,0.234221052,Groups 4 to 7,-1.149105122,-1.096343679,-0.079193263,27.82482629,-0.62360362,-5.389209117,257.8417632,-1765.809005,-1.417564881,1.320659204,0.749991165,11.01976492,0.08800096,-0.017096582,5.83290493,1127.57345,1128.043906,0.170748662,-0.010677682,-13.45367787,52.19143851,-4.767429534,-23.69517427,-24.32301444,25404.3979,-118.8510693,0.623851919,-133.9255263,-2.534654843,2.112232454,-1.587127296,0.517071068,0.854366823,0.955426576,0.910023613,0.587841162,-2.406546107,1.15907603,0.193919883,-0.039094464,-0.501952166,0.836103666,0.545299314,-0.274446456,-0.442839976,1.018178403,-0.468652915,0.156726999,-0.019831834,0.791901605,0.361319166,-0.265910849,-0.069648017,-0.180616727,-0.010391893,0.000522579
R5BIO-232,Mariposa,21609379,6537.600301,West_Sierra,SNws,SN,SNws,SNws,5,5,37.75931535,-119.5289737,1916.189941,1.405,95938.70313,-1.6313,0.102,1673.5,0.1663,0.0459,14,69.992932,1364.810059,1.7417,0.0277,3174.7014,3.7601,Perennial,0,0,0,0,0,0.9555,0,0,0,0,0,0.156186057,0,0,3,0,0,0,0,0,15.7,0,FALSE,TRUE,146.306,0.0384,0.0104,0.1915,6.2045,1268.4557,207.7273,86.6419,13.0233,146.6776,0,100,0,0,0,48.03665,3281,3,NA,NA,1.845054186,Not detected,0,7,24,121,121,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Calibration,RefCal,-0.778846678,-1.338092707,NA,NA,2,14.5318746,10.67230444,0.227197347,Groups 1 to 3,-1.035459252,-1.05771012,-0.039153487,26.1470183,-0.594862496,-1.877329664,290.2251778,-312.2607301,-55.19832989,15.18925585,2.672746278,5.256641637,-0.014858185,-0.068869211,6.512105467,761.5422692,761.542388,0.114178831,-0.032416473,-10.22475362,50.16447539,-5.0152348,-17.88546196,-27.85296174,24087.44306,-124.6873862,0.191802105,-142.50236,-3.88695606,0.95253626,0.293803341,1.470683252,0.974892989,-0.181962183,0.702601303,-0.307680034,-2.299197423,1.082138813,-0.970092287,0.070781085,-0.465399936,0.12795428,-0.18281332,0.367160472,-0.108192466,0.495590964,-0.156364982,-0.189521099,0.177970874,-0.137430507,0.364948406,0.171824922,-0.001379234,-0.032852274,-0.027019183,6.48E-06
R5BIO-233,Tuolumne,17081909,6536.800101,West_Sierra,SNws,SN,SNws,SNws,5,5,37.80705579,-119.8534456,1269.51001,1.4589,96387.29688,-1.6313,0.1794,1714,0.1647,0.0257,7.2981,109.839899,1322.48999,1.8527,0.0293,1748.9982,4.0806,Perennial,0,0.0163,0.0049,2.4672,2.4235,1.5332,0,0,0,0.394503775,0.533479653,0.365367225,0,2,4,0,0,0,0,0,NA,NA,FALSE,TRUE,150.6062,0.0364,0.0104,0.1881,2.7023,1158.5099,250.458,66.9407,11.1869,130.2698,0,92.35432776,0,7.64567348,0,60.94119,2592,3,NA,NA,2.040760125,Not detected,0,8.857,42,250,250,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Calibration,RefCal,-0.783042793,-1.589897923,NA,NA,2,13.60955809,10.67230444,0.254316652,Groups 1 to 3,-0.850286457,-1.143942282,-0.074190821,33.14306465,-0.625499035,-4.99745972,149.1736379,-1565.559749,-10.74715061,-5.247708879,0.625664495,-6.897310518,0.03704498,0.005704391,0.076945563,169.5254993,169.5262078,-0.134305898,-0.015163656,-12.40324624,46.179409,-4.073999343,-17.79976276,-24.81818938,20797.24748,-70.63471628,0.438548354,-134.6739268,-1.226975281,-0.026701685,-1.925342647,0.361319505,0.123264199,0.555607524,0.466051775,1.019473383,-2.075742151,0.793856279,0.584846972,-0.052085611,0.150245691,0.447005368,0.100712452,-0.440516087,0.053538832,0.0606173,0.060759,0.209984863,0.569499928,0.089898639,0.245457648,-0.124675588,-0.400218511,0.225688303,-0.009712065,-4.17E-06
R5BIO-234,Mariposa,21609641,6537.500301,West_Sierra,SNws,SN,SNws,SNws,5,5,37.71752238,-119.6699988,2797.810059,1.4388,96116.79688,-1.4676,0.1167,1635.800049,0.1584,0.1697,13.1527,836.092431,1177.189941,1.615,0.0295,2156.4014,3.3699,Perennial,0,0,0,10.447,1.9593,0.4884,0,0,0.0023,1.836243901,0.370994285,0.11803126,2,11,45,0,0,0,1,0,NA,NA,FALSE,TRUE,125.5551,0.0382,0.0106,0.1915,4.2539,1218.7506,217.6689,81.9296,12.7651,149.7264,0,99.96287121,0,0.037125082,0,548.38901,3975,5,NA,NA,2.922254292,Not detected,0,7,21,121,121,Intermediate,Missing,Missing,Pass,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,SNws,Other,Other,-0.799970733,-0.770292567,NA,NA,NA,12.4052503,10.67230444,0.224170086,NA,-1.504883961,-1.296842704,-0.051993146,8.616336001,-0.493716962,-3.038315194,255.9256549,-1117.285066,-52.70944079,12.11410258,2.57051639,17.22874004,0.008179824,-0.063211076,6.319843725,1630.920674,1630.920342,0.652015992,-0.043178835,-12.73767281,54.26273653,-5.615822453,-22.43649361,-26.96279727,25138.07086,-241.8100723,1.203733406,-167.3157563,-3.955349251,3.227381233,0.527860877,1.721569313,1.097157654,0.004449008,0.560953106,0.84524697,-2.889938498,1.540024024,-0.50414506,-0.148610202,-0.639322171,0.660736137,0.199972196,-0.028550494,0.063693082,0.498240405,-0.468878735,0.296838444,0.177307473,0.307109284,0.391469915,0.098693667,0.025970591,0.017963224,-0.016148491,8.53E-06
R5BIO-235,Tuolumne,17081739,6536.600302,West_Sierra,SNws,SN,SNws,SNws,5,5,37.88712176,-119.3892212,1368.139893,1.456,73561.39844,-1.5369,0.1067,1178.199951,0.1653,0.1146,15.2564,236.919316,2599.860107,1.8045,0.0295,4255.4175,3.8969,Perennial,0,0,0,0.0595,1.1723,0.3951,0,0,0,0,0.439108275,0.101323503,0,7,12,0,0,0,0,0,NA,NA,FALSE,TRUE,133.6049,0.0419,0.0107,0.1985,12.2465,1100.243,186.2778,111.5772,15.8792,182.3409,0,73.95268696,0,26.04730635,0,119.4719,3968,4,NA,NA,2.37460047,Not detected,0,7,24,121,121,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Validation,RefVal,-0.781464495,-0.940777487,NA,NA,NA,13.60422643,10.67230444,0.306612319,NA,-0.835473159,-0.77168881,-0.072931865,-0.821306813,-0.116049916,-0.042457402,-64.06168105,-64.34268338,-16.39959801,28.06167648,3.955491683,-7.810590023,0.100183667,-0.009013479,3.764397552,492.3786695,492.38428,0.741412392,-0.033412581,-0.971643733,4.396519861,2.355088288,16.09785029,-21.99311389,-14725.12348,-4.638776394,1.382575025,-33.46479916,-1.763357597,1.394624196,0.958794122,1.839467116,1.088077488,0.354174852,0.606806286,0.544804265,-0.21394646,0.154728611,-0.820674471,-2.539965242,0.295910643,1.270140213,0.653630135,0.864298872,-0.2325271,0.2502661,0.436294233,0.115894506,0.254925355,-0.712676095,0.438452963,0.322078329,0.258687375,-0.28055724,-0.014396085,1.99E-05
R5BIO-240,Mono,20272655,9603.100302,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,37.73974293,-119.0499841,489.8100586,1.0406,71140.79688,2.0128,0.1407,1266.199951,0.427,0.3858,7.474,6.984463,2692.189941,4.4661,0.0717,3268.1611,6.1188,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,45.6361,0.0458,0.0114,0.2065,10.625,957.8235,207.125,100.8182,14.0455,175.3478,0,0,0,0,100,8.38348,3182,1,NA,NA,0.844133021,Not detected,0,11.424,47,232.08,232.08,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Calibration,RefCal,-0.369470429,-0.41362652,NA,NA,6,13.64056481,10.67230444,0.390596961,Groups 4 to 7,1.479469327,2.08314026,-0.008901528,-91.56973976,3.486235603,-2.071906784,-178.9229545,-1180.825277,5.752816843,18.16274022,2.316095621,-19.74290737,-0.313361975,0.029303498,-4.454952524,-416.2099775,-416.2045287,1.276127455,0.362872092,0.624350753,-74.04842369,1.855100719,-3.466930955,76.51740302,-13979.77963,96.3934705,-0.155609584,-2.691306453,3.493822163,-0.18839406,3.884288103,0.607815277,-5.217126801,1.205600061,-1.736671498,1.011597821,0.069021096,1.693048369,-2.459219589,-1.222926848,1.500929301,-0.39246103,0.888054241,0.911404222,0.258400372,0.509863693,-0.506906519,-0.564368616,-0.08985238,0.100299744,-0.502093047,0.021872438,0.132411758,-0.297860434,0.0809997,3.72E-05
R5BIO-247,Tulare,14936987,7555.500104,West_Sierra,SNws,SN,SNws,SNws,5,5,35.81038233,-118.640022,1039.650024,1.4802,66688.10156,-1.7244,0.204,1769.699951,0.1706,0.0094,5.2027,14.22415,1400.349976,1.7839,0.0261,1607.9467,3.8875,Perennial,0,0,0,0,0,0,0,0,0,3.796330159,0.678023105,0.792449932,4,4,5,0,0,0,0,0,NA,NA,FALSE,TRUE,152.7083,0.0623,0.0188,0.2771,0.5882,887.4857,258.3529,49.7727,8.5682,131.1628,0,100,0,0,0,0.35729,2440,2,NA,NA,1.153026323,Not detected,0,10.07837838,111,714.66,714.66,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,SNws,Other,Other,-0.767766479,-2.026410377,NA,NA,NA,13.21791215,10.67230444,0.270119988,NA,-1.388804087,-0.807044271,-0.189778686,35.77380366,-0.525550246,-5.626218262,58.74626873,-883.7016155,-1.171927405,-8.695408797,-0.398927733,5.012776741,0.013859923,0.023843893,-2.835738765,-23.2626973,-23.26059567,-0.565381308,0.02920029,-22.48505579,42.24282776,-5.013346276,-25.59593242,-12.13665486,5749.271654,-60.20174031,-0.358849981,-156.9957973,-0.896121678,-0.716072242,-2.39003524,-0.415773145,-0.890618518,0.236219269,0.03077829,1.062799716,-1.47381624,0.13671627,1.024019199,0.005373426,0.116145963,-0.233791258,-0.698981855,-0.692030785,0.449683921,0.214020752,-0.024356258,-0.113665403,0.009559792,0.498254428,-0.236767421,-0.332803458,-0.365641886,0.152987131,0.003944888,-7.67E-06
R5BIO-248,Tulare,14971663,7554.240908,West_Sierra,SNws,SN,SNws,SNws,5,5,35.97744185,-118.4857809,3243.689941,1.4255,55339.60156,-1.6042,0.1449,2002.199951,0.1665,0.0266,11.3016,2029.104642,1166.310059,1.8738,0.0275,1548.7648,3.8419,Perennial,0,0,9.00E-04,0,0,0,0,0,0,0,0.125883282,0.044633076,0,0,29,0,0,0,0,0,NA,NA,FALSE,TRUE,148.5936,0.0623,0.0162,0.2574,3.2293,731.2159,215.3678,53.3965,8.9661,147.766,0,100,0,0,0,545.06089,4410,5,NA,NA,3.307304444,Not detected,0,10,98,320,320,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNws,Calibration,RefCal,-0.778325003,-1.574955125,NA,NA,5,9.085974169,10.67230444,0.285115529,Groups 4 to 7,-1.267195478,-0.612870424,-0.129377081,31.92559264,-0.48089682,-2.645493875,-47.31015582,-1039.43825,-59.19613491,-3.375196315,0.361664912,26.48104277,-0.047255399,-0.043534812,3.958072035,2059.705391,2059.705527,-0.167871716,-0.007252332,-21.0280936,44.18156401,-7.462613565,-19.54792846,-18.067446,11.07078223,30.43743324,1.588625742,-172.0733834,-3.258345683,4.446461512,-0.540157894,-0.126474682,0.657501858,-0.668916474,-0.289523025,1.064157336,-2.845911764,0.361960547,-0.095237421,0.272236695,0.209798478,-0.436065647,-0.523568632,0.0845397,-0.428145996,0.580521075,-0.016073022,0.334056657,0.785910443,-0.159643224,-0.168263673,0.281000314,-0.098396795,0.159138672,-0.003891497,-4.18E-07
R5BIO-301,San Diego,20329478,4905.52,SMC,SCm,SC,SCm,SCm,8,85,33.20915046,-116.8316464,523.1300049,1.5012,49288.30078,-2.2702,0.2255,2467.5,0.1716,0.0072,4.4219,7.062451,693.8699951,3.0309,0.0324,2234.4666,5.5311,Perennial,0,0,0,3.004,2.4614,2.4614,0,0,0,0,0.407817464,0.407817464,0,0,0,0,0,1,1,0,NA,NA,FALSE,TRUE,160.2607,0.0885,0.0308,0.4261,3.9,698.1334,326.3,46.4091,7.6364,112.8636,0,100,0,0,0,0.27019,1217,2,NA,NA,0.848955448,Not detected,0,37,332.9831461,716.3769231,716.3769231,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,SCm,Other,Other,-0.765229705,-2.142064735,NA,NA,NA,6.369150637,10.67230444,0.31735626,NA,-0.039847249,1.035833338,-0.249892907,50.41512789,-1.061614466,1.936893585,259.9603911,1109.822995,24.86537789,14.09188617,1.986916965,28.57876556,-0.061602049,0.00279104,-2.185464741,-757.6055755,-757.6063254,-0.83801379,0.038864386,-38.4893901,37.00772815,-12.48161302,-21.60340854,-4.51453765,22519.60369,138.0467829,-1.075784878,-109.7095725,-3.030864948,-2.773273599,-0.579869113,-1.88547754,-0.688261415,0.222333481,0.218132676,-0.159677037,1.405743148,-0.408474375,-0.122164659,-0.045935098,0.817665897,0.048777784,-1.228076776,-0.210767416,0.694191625,0.243765456,-0.335284687,-0.403915837,0.058681958,0.330082716,0.137905696,0.1514663,0.000697227,0.024730917,-0.013536302,-2.57E-05
R5BIO-302,San Bernardino,22554988,4801.52,SMC,SCm,SC,SCm,SCm,8,8,34.20161233,-117.2285196,987.5900269,1.5901,56107.69922,-1.5506,0.1803,2154.699951,0.1605,0.0156,7.7232,4.58137,886.4099731,1.6674,0.0349,1207.8417,3.8031,Perennial,0,0,0,0,5.0265,5.0265,0,0.8247,0.8247,0,0.468843397,0.468843397,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,139.4939,0.0586,0.0314,0.3914,2.7143,803.7778,306.7143,39.1429,7,93.5833,100,0,100,0,0,0.09719,1874,2,NA,NA,0.660995368,Not detected,0,46.824,289.7348703,870.8542857,870.8542857,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal,-0.794254459,-1.806597097,NA,NA,11,6.562868095,10.67230444,0.380548092,Groups 8 to 11,-1.506746232,-0.379751111,-0.176104011,25.44164842,-0.356467038,-0.916802025,261.9615487,-567.0729948,13.55601835,-1.635769985,0.410578847,-6.828966421,0.061432503,-0.028302771,0.699628686,-296.3213627,-296.3222271,-0.46860936,-0.016760687,69.35613673,-62.61189078,88.68340718,-15.85233964,-11.6173142,21404.4906,-56.69395058,-1.227344407,-83.15686935,0.106386082,-1.155982333,-0.247596236,1.915904579,-0.422222677,2.358857233,-0.974866424,-3.712153862,-1.389846879,-2.551350806,1.53083086,0.60581603,0.368399288,0.905986521,-0.13082018,-0.351214921,0.075305268,-0.250203282,-0.719942979,0.660401247,-0.504036375,0.35944206,0.45140117,-0.13365657,0.073114709,0.073928881,0.055797006,-1.70E-05
